Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is vth
strin_x    strain_y    strain_z    vth
-0.017   0.016   0.005  0.51551706
-0.017   0.016   0.006  0.50670725
-0.017   0.016   0.007  0.49710053
-0.017   0.016   0.008  0.4874786
-0.017   0.016   0.009  0.47842014
-0.017   0.016   0.01  0.46922815
-0.017   0.016   0.011  0.45889586
-0.017   0.016   0.012  0.44909322
-0.017   0.016   0.013  0.43972287
-0.017   0.016   0.014  0.42991078
-0.017   0.016   0.015  0.42037034
-0.017   0.016   0.016  0.41123456
-0.017   0.016   0.017  0.4032392
-0.017   0.016   0.018  0.39494908
-0.017   0.016   0.019  0.3856359
-0.016   0.016   -0.02  0.7117321
-0.016   0.016   -0.019  0.70358056
-0.016   0.016   -0.018  0.6952486
-0.016   0.016   -0.017  0.687048
-0.016   0.016   -0.016  0.67893314
-0.016   0.016   -0.015  0.6709216
-0.016   0.016   -0.014  0.6630608
-0.016   0.016   -0.013  0.65560013
-0.016   0.016   -0.012  0.64760375
-0.016   0.016   -0.011  0.6397533
-0.016   0.016   -0.01  0.6325756
-0.016   0.016   -0.009  0.6258345
-0.016   0.016   -0.008  0.6192706
-0.016   0.016   -0.007  0.6119525
-0.016   0.016   -0.006  0.6042641
-0.016   0.016   -0.005  0.5960508
-0.016   0.016   -0.004  0.5877758
-0.016   0.016   -0.003  0.57973844
-0.016   0.016   -0.002  0.57138634
-0.016   0.016   -0.001  0.5628952
-0.016   0.016   0.0  0.5550102
-0.016   0.016   0.001  0.5462504
-0.016   0.016   0.002  0.53711665
-0.016   0.016   0.003  0.5275039
-0.016   0.016   0.004  0.51761794
-0.016   0.016   0.005  0.50892544
-0.016   0.016   0.006  0.5004589
-0.016   0.016   0.007  0.4917915
-0.016   0.016   0.008  0.48226255
-0.016   0.016   0.009  0.47289306
-0.016   0.016   0.01  0.46360087
-0.016   0.016   0.011  0.4530083
-0.016   0.016   0.012  0.44256982
-0.016   0.016   0.013  0.43247414
-0.016   0.016   0.014  0.42263508
-0.016   0.016   0.015  0.4136651
-0.016   0.016   0.016  0.40491658
-0.016   0.016   0.017  0.39693195
-0.016   0.016   0.018  0.3885482
-0.016   0.016   0.019  0.3793351
-0.015   0.016   -0.02  0.70927346
-0.015   0.016   -0.019  0.70095015
-0.015   0.016   -0.018  0.6925032
-0.015   0.016   -0.017  0.684168
-0.015   0.016   -0.016  0.6758507
-0.015   0.016   -0.015  0.6680791
-0.015   0.016   -0.014  0.66003835
-0.015   0.016   -0.013  0.6521854
-0.015   0.016   -0.012  0.6442029
-0.015   0.016   -0.011  0.63635707
-0.015   0.016   -0.01  0.6291534
-0.015   0.016   -0.009  0.6222631
-0.015   0.016   -0.008  0.6157275
-0.015   0.016   -0.007  0.6088356
-0.015   0.016   -0.006  0.6007719
-0.015   0.016   -0.005  0.5922102
-0.015   0.016   -0.004  0.5835032
-0.015   0.016   -0.003  0.575113
-0.015   0.016   -0.002  0.56663615
-0.015   0.016   -0.001  0.5584373
-0.015   0.016   0.0  0.54996836
-0.015   0.016   0.001  0.54114974
-0.015   0.016   0.002  0.5316684
-0.015   0.016   0.003  0.5220971
-0.015   0.016   0.004  0.5120658
-0.015   0.016   0.005  0.50310475
-0.015   0.016   0.006  0.49482864
-0.015   0.016   0.007  0.48685575
-0.015   0.016   0.008  0.47745067
-0.015   0.016   0.009  0.4675871
-0.015   0.016   0.01  0.4581477
-0.015   0.016   0.011  0.44734132
-0.015   0.016   0.012  0.4358959
-0.015   0.016   0.013  0.42544132
-0.015   0.016   0.014  0.41644716
-0.015   0.016   0.015  0.40742368
-0.015   0.016   0.016  0.39887518
-0.015   0.016   0.017  0.39076617
-0.015   0.016   0.018  0.3820439
-0.015   0.016   0.019  0.37294638
-0.014   0.016   -0.02  0.7067185
-0.014   0.016   -0.019  0.6983845
-0.014   0.016   -0.018  0.6899872
-0.014   0.016   -0.017  0.68154275
-0.014   0.016   -0.016  0.6733711
-0.014   0.016   -0.015  0.6654485
-0.014   0.016   -0.014  0.65727293
-0.014   0.016   -0.013  0.64936656
-0.014   0.016   -0.012  0.64149547
-0.014   0.016   -0.011  0.6337719
-0.014   0.016   -0.01  0.6262331
-0.014   0.016   -0.009  0.6190288
-0.014   0.016   -0.008  0.6121765
-0.014   0.016   -0.007  0.60546404
-0.014   0.016   -0.006  0.5974604
-0.014   0.016   -0.005  0.5884686
-0.014   0.016   -0.004  0.57963747
-0.014   0.016   -0.003  0.5707152
-0.014   0.016   -0.002  0.5620377
-0.014   0.016   -0.001  0.5538394
-0.014   0.016   0.0  0.5449668
-0.014   0.016   0.001  0.5357079
-0.014   0.016   0.002  0.5264798
-0.014   0.016   0.003  0.51651585
-0.014   0.016   0.004  0.50712425
-0.014   0.016   0.005  0.4980544
-0.014   0.016   0.006  0.4902419
-0.014   0.016   0.007  0.4819557
-0.014   0.016   0.008  0.47275007
-0.014   0.016   0.009  0.46319187
-0.014   0.016   0.01  0.45293868
-0.014   0.016   0.011  0.4411224
-0.014   0.016   0.012  0.4300148
-0.014   0.016   0.013  0.4195724
-0.014   0.016   0.014  0.41033024
-0.014   0.016   0.015  0.4006954
-0.014   0.016   0.016  0.39228046
-0.014   0.016   0.017  0.3839274
-0.014   0.016   0.018  0.37536687
-0.014   0.016   0.019  0.36689174
-0.013   0.016   -0.02  0.7043707
-0.013   0.016   -0.019  0.6958807
-0.013   0.016   -0.018  0.68747497
-0.013   0.016   -0.017  0.6791974
-0.013   0.016   -0.016  0.6709975
-0.013   0.016   -0.015  0.6629063
-0.013   0.016   -0.014  0.6549091
-0.013   0.016   -0.013  0.64692944
-0.013   0.016   -0.012  0.6390414
-0.013   0.016   -0.011  0.63122344
-0.013   0.016   -0.01  0.62354267
-0.013   0.016   -0.009  0.61602265
-0.013   0.016   -0.008  0.6091008
-0.013   0.016   -0.007  0.60168415
-0.013   0.016   -0.006  0.593922
-0.013   0.016   -0.005  0.5849402
-0.013   0.016   -0.004  0.57576466
-0.013   0.016   -0.003  0.56668586
-0.013   0.016   -0.002  0.5578241
-0.013   0.016   -0.001  0.54952884
-0.013   0.016   0.0  0.54062825
-0.013   0.016   0.001  0.53115606
-0.013   0.016   0.002  0.5217158
-0.013   0.016   0.003  0.51255375
-0.013   0.016   0.004  0.5032695
-0.013   0.016   0.005  0.49461794
-0.013   0.016   0.006  0.48583513
-0.013   0.016   0.007  0.47741514
-0.013   0.016   0.008  0.46880484
-0.013   0.016   0.009  0.4587347
-0.013   0.016   0.01  0.44695842
-0.013   0.016   0.011  0.43535566
-0.013   0.016   0.012  0.42434287
-0.013   0.016   0.013  0.4140085
-0.013   0.016   0.014  0.4039755
-0.013   0.016   0.015  0.39431545
-0.013   0.016   0.016  0.3856039
-0.013   0.016   0.017  0.37742364
-0.013   0.016   0.018  0.369606
-0.013   0.016   0.019  0.3621785
-0.012   0.016   -0.02  0.7018737
-0.012   0.016   -0.019  0.69339377
-0.012   0.016   -0.018  0.6849662
-0.012   0.016   -0.017  0.67679536
-0.012   0.016   -0.016  0.66861826
-0.012   0.016   -0.015  0.6604324
-0.012   0.016   -0.014  0.6524052
-0.012   0.016   -0.013  0.6441557
-0.012   0.016   -0.012  0.63594365
-0.012   0.016   -0.011  0.6282119
-0.012   0.016   -0.01  0.620494
-0.012   0.016   -0.009  0.6131908
-0.012   0.016   -0.008  0.60595393
-0.012   0.016   -0.007  0.5980534
-0.012   0.016   -0.006  0.58989453
-0.012   0.016   -0.005  0.5808622
-0.012   0.016   -0.004  0.5716623
-0.012   0.016   -0.003  0.56270623
-0.012   0.016   -0.002  0.55376685
-0.012   0.016   -0.001  0.5454137
-0.012   0.016   0.0  0.5359357
-0.012   0.016   0.001  0.5271166
-0.012   0.016   0.002  0.51738876
-0.012   0.016   0.003  0.5089838
-0.012   0.016   0.004  0.5000154
-0.012   0.016   0.005  0.49125195
-0.012   0.016   0.006  0.48234355
-0.012   0.016   0.007  0.47347152
-0.012   0.016   0.008  0.46467233
-0.012   0.016   0.009  0.45371312
-0.012   0.016   0.01  0.44190592
-0.012   0.016   0.011  0.42992395
-0.012   0.016   0.012  0.4190256
-0.012   0.016   0.013  0.40870637
-0.012   0.016   0.014  0.3985662
-0.012   0.016   0.015  0.38902032
-0.012   0.016   0.016  0.3801059
-0.012   0.016   0.017  0.37251347
-0.012   0.016   0.018  0.36499467
-0.012   0.016   0.019  0.3571813
-0.011   0.016   -0.02  0.69956964
-0.011   0.016   -0.019  0.69112194
-0.011   0.016   -0.018  0.682712
-0.011   0.016   -0.017  0.6742613
-0.011   0.016   -0.016  0.66602397
-0.011   0.016   -0.015  0.6576074
-0.011   0.016   -0.014  0.64919466
-0.011   0.016   -0.013  0.64077115
-0.011   0.016   -0.012  0.63280773
-0.011   0.016   -0.011  0.6249452
-0.011   0.016   -0.01  0.61726934
-0.011   0.016   -0.009  0.60984445
-0.011   0.016   -0.008  0.602297
-0.011   0.016   -0.007  0.59421235
-0.011   0.016   -0.006  0.5855896
-0.011   0.016   -0.005  0.5765536
-0.011   0.016   -0.004  0.5677787
-0.011   0.016   -0.003  0.55889136
-0.011   0.016   -0.002  0.5500747
-0.011   0.016   -0.001  0.5415538
-0.011   0.016   0.0  0.53223354
-0.011   0.016   0.001  0.5226551
-0.011   0.016   0.002  0.5138677
-0.011   0.016   0.003  0.5056709
-0.011   0.016   0.004  0.4969585
-0.011   0.016   0.005  0.48795915
-0.011   0.016   0.006  0.47905976
-0.011   0.016   0.007  0.46977705
-0.011   0.016   0.008  0.4598304
-0.011   0.016   0.009  0.44897762
-0.011   0.016   0.01  0.43738467
-0.011   0.016   0.011  0.42596734
-0.011   0.016   0.012  0.4145507
-0.011   0.016   0.013  0.40376627
-0.011   0.016   0.014  0.39345765
-0.011   0.016   0.015  0.38353667
-0.011   0.016   0.016  0.3754592
-0.011   0.016   0.017  0.36800593
-0.011   0.016   0.018  0.36007527
-0.011   0.016   0.019  0.35188973
-0.01   0.016   -0.02  0.69721764
-0.01   0.016   -0.019  0.68889534
-0.01   0.016   -0.018  0.6801834
-0.01   0.016   -0.017  0.6714057
-0.01   0.016   -0.016  0.6625955
-0.01   0.016   -0.015  0.65407646
-0.01   0.016   -0.014  0.64572924
-0.01   0.016   -0.013  0.63745254
-0.01   0.016   -0.012  0.6293307
-0.01   0.016   -0.011  0.62160033
-0.01   0.016   -0.01  0.61417973
-0.01   0.016   -0.009  0.60638255
-0.01   0.016   -0.008  0.59840626
-0.01   0.016   -0.007  0.58998
-0.01   0.016   -0.006  0.581193
-0.01   0.016   -0.005  0.57214516
-0.01   0.016   -0.004  0.5636865
-0.01   0.016   -0.003  0.5552371
-0.01   0.016   -0.002  0.54649645
-0.01   0.016   -0.001  0.53757346
-0.01   0.016   0.0  0.5284686
-0.01   0.016   0.001  0.5190932
-0.01   0.016   0.002  0.51058364
-0.01   0.016   0.003  0.5024536
-0.01   0.016   0.004  0.49355006
-0.01   0.016   0.005  0.48508203
-0.01   0.016   0.006  0.4760471
-0.01   0.016   0.007  0.4659363
-0.01   0.016   0.008  0.45561367
-0.01   0.016   0.009  0.44464603
-0.01   0.016   0.01  0.43357348
-0.01   0.016   0.011  0.42190492
-0.01   0.016   0.012  0.41048074
-0.01   0.016   0.013  0.39927435
-0.01   0.016   0.014  0.38810998
-0.01   0.016   0.015  0.37829235
-0.01   0.016   0.016  0.37076157
-0.01   0.016   0.017  0.36338907
-0.01   0.016   0.018  0.35524046
-0.01   0.016   0.019  0.34688154
-0.009   0.016   -0.02  0.69458586
-0.009   0.016   -0.019  0.68589795
-0.009   0.016   -0.018  0.6771016
-0.009   0.016   -0.017  0.6683089
-0.009   0.016   -0.016  0.6593211
-0.009   0.016   -0.015  0.6505433
-0.009   0.016   -0.014  0.6420958
-0.009   0.016   -0.013  0.6339264
-0.009   0.016   -0.012  0.6257497
-0.009   0.016   -0.011  0.61825347
-0.009   0.016   -0.01  0.6108699
-0.009   0.016   -0.009  0.60326266
-0.009   0.016   -0.008  0.59468484
-0.009   0.016   -0.007  0.5859217
-0.009   0.016   -0.006  0.57699674
-0.009   0.016   -0.005  0.56815463
-0.009   0.016   -0.004  0.55996203
-0.009   0.016   -0.003  0.5511839
-0.009   0.016   -0.002  0.5425227
-0.009   0.016   -0.001  0.53401643
-0.009   0.016   0.0  0.5245842
-0.009   0.016   0.001  0.5156813
-0.009   0.016   0.002  0.5071189
-0.009   0.016   0.003  0.49869257
-0.009   0.016   0.004  0.4906444
-0.009   0.016   0.005  0.4822415
-0.009   0.016   0.006  0.47281533
-0.009   0.016   0.007  0.46280897
-0.009   0.016   0.008  0.45259243
-0.009   0.016   0.009  0.44183302
-0.009   0.016   0.01  0.42974427
-0.009   0.016   0.011  0.41810542
-0.009   0.016   0.012  0.40641856
-0.009   0.016   0.013  0.39479482
-0.009   0.016   0.014  0.38378173
-0.009   0.016   0.015  0.37390435
-0.009   0.016   0.016  0.36578196
-0.009   0.016   0.017  0.357908
-0.009   0.016   0.018  0.34999114
-0.009   0.016   0.019  0.34168017
-0.008   0.016   -0.02  0.6916208
-0.008   0.016   -0.019  0.68289524
-0.008   0.016   -0.018  0.6740204
-0.008   0.016   -0.017  0.6652698
-0.008   0.016   -0.016  0.6564929
-0.008   0.016   -0.015  0.64743906
-0.008   0.016   -0.014  0.6387495
-0.008   0.016   -0.013  0.6303852
-0.008   0.016   -0.012  0.62231815
-0.008   0.016   -0.011  0.6148319
-0.008   0.016   -0.01  0.6073792
-0.008   0.016   -0.009  0.59982973
-0.008   0.016   -0.008  0.5910144
-0.008   0.016   -0.007  0.58228916
-0.008   0.016   -0.006  0.57326585
-0.008   0.016   -0.005  0.56448215
-0.008   0.016   -0.004  0.55626
-0.008   0.016   -0.003  0.5474649
-0.008   0.016   -0.002  0.5387009
-0.008   0.016   -0.001  0.5302561
-0.008   0.016   0.0  0.52099514
-0.008   0.016   0.001  0.51257324
-0.008   0.016   0.002  0.50370425
-0.008   0.016   0.003  0.4958248
-0.008   0.016   0.004  0.48765677
-0.008   0.016   0.005  0.47936398
-0.008   0.016   0.006  0.4700747
-0.008   0.016   0.007  0.46020216
-0.008   0.016   0.008  0.4499598
-0.008   0.016   0.009  0.43897122
-0.008   0.016   0.01  0.42687702
-0.008   0.016   0.011  0.41470376
-0.008   0.016   0.012  0.4025006
-0.008   0.016   0.013  0.3907357
-0.008   0.016   0.014  0.3798493
-0.008   0.016   0.015  0.37001243
-0.008   0.016   0.016  0.36071953
-0.008   0.016   0.017  0.3525014
-0.008   0.016   0.018  0.34462285
-0.008   0.016   0.019  0.33621812
-0.007   0.016   -0.02  0.68816406
-0.007   0.016   -0.019  0.6795754
-0.007   0.016   -0.018  0.67081887
-0.007   0.016   -0.017  0.66206753
-0.007   0.016   -0.016  0.6531925
-0.007   0.016   -0.015  0.64423466
-0.007   0.016   -0.014  0.6353663
-0.007   0.016   -0.013  0.6269817
-0.007   0.016   -0.012  0.61901814
-0.007   0.016   -0.011  0.6113038
-0.007   0.016   -0.01  0.6036993
-0.007   0.016   -0.009  0.5959104
-0.007   0.016   -0.008  0.5873782
-0.007   0.016   -0.007  0.5788156
-0.007   0.016   -0.006  0.56988394
-0.007   0.016   -0.005  0.5610317
-0.007   0.016   -0.004  0.55245525
-0.007   0.016   -0.003  0.5434554
-0.007   0.016   -0.002  0.5349507
-0.007   0.016   -0.001  0.5263877
-0.007   0.016   0.0  0.5176153
-0.007   0.016   0.001  0.5089915
-0.007   0.016   0.002  0.500949
-0.007   0.016   0.003  0.49271202
-0.007   0.016   0.004  0.48472953
-0.007   0.016   0.005  0.4762982
-0.007   0.016   0.006  0.46693575
-0.007   0.016   0.007  0.45763516
-0.007   0.016   0.008  0.447518
-0.007   0.016   0.009  0.4361766
-0.007   0.016   0.01  0.4238243
-0.007   0.016   0.011  0.41153568
-0.007   0.016   0.012  0.39890283
-0.007   0.016   0.013  0.38754165
-0.007   0.016   0.014  0.37678498
-0.007   0.016   0.015  0.36649665
-0.007   0.016   0.016  0.35676503
-0.007   0.016   0.017  0.3477367
-0.007   0.016   0.018  0.33915287
-0.007   0.016   0.019  0.33034265
-0.006   0.016   -0.02  0.6852696
-0.006   0.016   -0.019  0.67616963
-0.006   0.016   -0.018  0.6674675
-0.006   0.016   -0.017  0.6585046
-0.006   0.016   -0.016  0.64949375
-0.006   0.016   -0.015  0.64071894
-0.006   0.016   -0.014  0.6320381
-0.006   0.016   -0.013  0.62405413
-0.006   0.016   -0.012  0.61584485
-0.006   0.016   -0.011  0.6076627
-0.006   0.016   -0.01  0.59961426
-0.006   0.016   -0.009  0.59126705
-0.006   0.016   -0.008  0.5834519
-0.006   0.016   -0.007  0.5750947
-0.006   0.016   -0.006  0.56646013
-0.006   0.016   -0.005  0.55751264
-0.006   0.016   -0.004  0.5490453
-0.006   0.016   -0.003  0.5400651
-0.006   0.016   -0.002  0.53143406
-0.006   0.016   -0.001  0.52279884
-0.006   0.016   0.0  0.51425195
-0.006   0.016   0.001  0.50615114
-0.006   0.016   0.002  0.49793148
-0.006   0.016   0.003  0.48978597
-0.006   0.016   0.004  0.48175126
-0.006   0.016   0.005  0.47314674
-0.006   0.016   0.006  0.46383458
-0.006   0.016   0.007  0.45458072
-0.006   0.016   0.008  0.44456995
-0.006   0.016   0.009  0.4331214
-0.006   0.016   0.01  0.42055875
-0.006   0.016   0.011  0.4085343
-0.006   0.016   0.012  0.39617616
-0.006   0.016   0.013  0.38449717
-0.006   0.016   0.014  0.3736775
-0.006   0.016   0.015  0.36334723
-0.006   0.016   0.016  0.3531891
-0.006   0.016   0.017  0.34348482
-0.006   0.016   0.018  0.3339194
-0.006   0.016   0.019  0.32506114
-0.005   0.016   -0.02  0.6823887
-0.005   0.016   -0.019  0.6730936
-0.005   0.016   -0.018  0.6639482
-0.005   0.016   -0.017  0.6551873
-0.005   0.016   -0.016  0.645968
-0.005   0.016   -0.015  0.63697356
-0.005   0.016   -0.014  0.6286149
-0.005   0.016   -0.013  0.62083554
-0.005   0.016   -0.012  0.6124445
-0.005   0.016   -0.011  0.6034908
-0.005   0.016   -0.01  0.5951848
-0.005   0.016   -0.009  0.5870865
-0.005   0.016   -0.008  0.5795409
-0.005   0.016   -0.007  0.57146657
-0.005   0.016   -0.006  0.56311715
-0.005   0.016   -0.005  0.5544587
-0.005   0.016   -0.004  0.54583925
-0.005   0.016   -0.003  0.5370022
-0.005   0.016   -0.002  0.52814966
-0.005   0.016   -0.001  0.5192418
-0.005   0.016   0.0  0.5113197
-0.005   0.016   0.001  0.5029116
-0.005   0.016   0.002  0.4946565
-0.005   0.016   0.003  0.48666775
-0.005   0.016   0.004  0.47850263
-0.005   0.016   0.005  0.4696136
-0.005   0.016   0.006  0.4606073
-0.005   0.016   0.007  0.45129532
-0.005   0.016   0.008  0.44164532
-0.005   0.016   0.009  0.43009996
-0.005   0.016   0.01  0.417525
-0.005   0.016   0.011  0.40551645
-0.005   0.016   0.012  0.3935114
-0.005   0.016   0.013  0.38191974
-0.005   0.016   0.014  0.37083733
-0.005   0.016   0.015  0.3601302
-0.005   0.016   0.016  0.3495897
-0.005   0.016   0.017  0.339191
-0.005   0.016   0.018  0.32904455
-0.005   0.016   0.019  0.32017767
-0.004   0.016   -0.02  0.6790175
-0.004   0.016   -0.019  0.6696559
-0.004   0.016   -0.018  0.6604059
-0.004   0.016   -0.017  0.6510901
-0.004   0.016   -0.016  0.64216584
-0.004   0.016   -0.015  0.6332353
-0.004   0.016   -0.014  0.62474626
-0.004   0.016   -0.013  0.6165202
-0.004   0.016   -0.012  0.6081036
-0.004   0.016   -0.011  0.59926736
-0.004   0.016   -0.01  0.59075046
-0.004   0.016   -0.009  0.58292365
-0.004   0.016   -0.008  0.57538253
-0.004   0.016   -0.007  0.5675131
-0.004   0.016   -0.006  0.55961645
-0.004   0.016   -0.005  0.5510653
-0.004   0.016   -0.004  0.5424439
-0.004   0.016   -0.003  0.53360176
-0.004   0.016   -0.002  0.52474904
-0.004   0.016   -0.001  0.5159854
-0.004   0.016   0.0  0.5076475
-0.004   0.016   0.001  0.4992506
-0.004   0.016   0.002  0.49109638
-0.004   0.016   0.003  0.48350662
-0.004   0.016   0.004  0.47466636
-0.004   0.016   0.005  0.46553594
-0.004   0.016   0.006  0.45692545
-0.004   0.016   0.007  0.44784886
-0.004   0.016   0.008  0.43829912
-0.004   0.016   0.009  0.42637175
-0.004   0.016   0.01  0.41410857
-0.004   0.016   0.011  0.40194926
-0.004   0.016   0.012  0.38975972
-0.004   0.016   0.013  0.37863457
-0.004   0.016   0.014  0.36713296
-0.004   0.016   0.015  0.35573167
-0.004   0.016   0.016  0.34553695
-0.004   0.016   0.017  0.33479714
-0.004   0.016   0.018  0.32477605
-0.004   0.016   0.019  0.31549358
-0.003   0.016   -0.02  0.6754428
-0.003   0.016   -0.019  0.6657738
-0.003   0.016   -0.018  0.656429
-0.003   0.016   -0.017  0.64699686
-0.003   0.016   -0.016  0.637545
-0.003   0.016   -0.015  0.62920916
-0.003   0.016   -0.014  0.62107456
-0.003   0.016   -0.013  0.6124836
-0.003   0.016   -0.012  0.6038396
-0.003   0.016   -0.011  0.5949317
-0.003   0.016   -0.01  0.5864538
-0.003   0.016   -0.009  0.5787057
-0.003   0.016   -0.008  0.5708238
-0.003   0.016   -0.007  0.5629865
-0.003   0.016   -0.006  0.55494314
-0.003   0.016   -0.005  0.54650307
-0.003   0.016   -0.004  0.5381122
-0.003   0.016   -0.003  0.5292546
-0.003   0.016   -0.002  0.5207797
-0.003   0.016   -0.001  0.5128785
-0.003   0.016   0.0  0.50433046
-0.003   0.016   0.001  0.49555683
-0.003   0.016   0.002  0.4875914
-0.003   0.016   0.003  0.47976053
-0.003   0.016   0.004  0.47064978
-0.003   0.016   0.005  0.46170968
-0.003   0.016   0.006  0.45262486
-0.003   0.016   0.007  0.44363016
-0.003   0.016   0.008  0.4343338
-0.003   0.016   0.009  0.42264286
-0.003   0.016   0.01  0.41030824
-0.003   0.016   0.011  0.39811587
-0.003   0.016   0.012  0.38599938
-0.003   0.016   0.013  0.3746112
-0.003   0.016   0.014  0.36319143
-0.003   0.016   0.015  0.35162887
-0.003   0.016   0.016  0.34124085
-0.003   0.016   0.017  0.33047006
-0.003   0.016   0.018  0.3200962
-0.003   0.016   0.019  0.31076795
-0.002   0.016   -0.02  0.6714578
-0.002   0.016   -0.019  0.6616619
-0.002   0.016   -0.018  0.652196
-0.002   0.016   -0.017  0.64284533
-0.002   0.016   -0.016  0.633658
-0.002   0.016   -0.015  0.6248676
-0.002   0.016   -0.014  0.6167363
-0.002   0.016   -0.013  0.608276
-0.002   0.016   -0.012  0.59944487
-0.002   0.016   -0.011  0.5904242
-0.002   0.016   -0.01  0.58184165
-0.002   0.016   -0.009  0.57410324
-0.002   0.016   -0.008  0.566008
-0.002   0.016   -0.007  0.55744916
-0.002   0.016   -0.006  0.5490812
-0.002   0.016   -0.005  0.54130566
-0.002   0.016   -0.004  0.5333742
-0.002   0.016   -0.003  0.52497864
-0.002   0.016   -0.002  0.5165285
-0.002   0.016   -0.001  0.5089197
-0.002   0.016   0.0  0.5007893
-0.002   0.016   0.001  0.49211192
-0.002   0.016   0.002  0.48415202
-0.002   0.016   0.003  0.47586477
-0.002   0.016   0.004  0.46704304
-0.002   0.016   0.005  0.4579391
-0.002   0.016   0.006  0.4485162
-0.002   0.016   0.007  0.43904006
-0.002   0.016   0.008  0.4301379
-0.002   0.016   0.009  0.41865593
-0.002   0.016   0.01  0.4062968
-0.002   0.016   0.011  0.39410388
-0.002   0.016   0.012  0.3823446
-0.002   0.016   0.013  0.3710612
-0.002   0.016   0.014  0.3593768
-0.002   0.016   0.015  0.34807283
-0.002   0.016   0.016  0.33698383
-0.002   0.016   0.017  0.32606637
-0.002   0.016   0.018  0.31590518
-0.002   0.016   0.019  0.30633825
-0.001   0.016   -0.02  0.66752875
-0.001   0.016   -0.019  0.6576114
-0.001   0.016   -0.018  0.64791983
-0.001   0.016   -0.017  0.638555
-0.001   0.016   -0.016  0.62953967
-0.001   0.016   -0.015  0.6209011
-0.001   0.016   -0.014  0.61222595
-0.001   0.016   -0.013  0.6042732
-0.001   0.016   -0.012  0.5955646
-0.001   0.016   -0.011  0.58580637
-0.001   0.016   -0.01  0.57720363
-0.001   0.016   -0.009  0.56894666
-0.001   0.016   -0.008  0.5605104
-0.001   0.016   -0.007  0.5517477
-0.001   0.016   -0.006  0.54377896
-0.001   0.016   -0.005  0.5363059
-0.001   0.016   -0.004  0.52913815
-0.001   0.016   -0.003  0.5206726
-0.001   0.016   -0.002  0.5123394
-0.001   0.016   -0.001  0.50481653
-0.001   0.016   0.0  0.4967013
-0.001   0.016   0.001  0.48878288
-0.001   0.016   0.002  0.48070866
-0.001   0.016   0.003  0.47201627
-0.001   0.016   0.004  0.46328926
-0.001   0.016   0.005  0.4540015
-0.001   0.016   0.006  0.4444453
-0.001   0.016   0.007  0.43520027
-0.001   0.016   0.008  0.42579454
-0.001   0.016   0.009  0.41429737
-0.001   0.016   0.01  0.40237343
-0.001   0.016   0.011  0.39056307
-0.001   0.016   0.012  0.37839335
-0.001   0.016   0.013  0.36693895
-0.001   0.016   0.014  0.35557133
-0.001   0.016   0.015  0.34434876
-0.001   0.016   0.016  0.33314204
-0.001   0.016   0.017  0.32262883
-0.001   0.016   0.018  0.3127336
-0.001   0.016   0.019  0.30310905
0.0   0.016   -0.02  0.66351783
0.0   0.016   -0.019  0.65363955
0.0   0.016   -0.018  0.6439417
0.0   0.016   -0.017  0.63474864
0.0   0.016   -0.016  0.6257328
0.0   0.016   -0.015  0.6170446
0.0   0.016   -0.014  0.6084658
0.0   0.016   -0.013  0.6002245
0.0   0.016   -0.012  0.5913919
0.0   0.016   -0.011  0.58112174
0.0   0.016   -0.01  0.5717641
0.0   0.016   -0.009  0.5636426
0.0   0.016   -0.008  0.55488354
0.0   0.016   -0.007  0.5464779
0.0   0.016   -0.006  0.53889686
0.0   0.016   -0.005  0.53159815
0.0   0.016   -0.004  0.5250138
0.0   0.016   -0.003  0.5165932
0.0   0.016   -0.002  0.50829333
0.0   0.016   -0.001  0.5009704
0.0   0.016   0.0  0.49337572
0.0   0.016   0.001  0.48511273
0.0   0.016   0.002  0.47687143
0.0   0.016   0.003  0.46798688
0.0   0.016   0.004  0.4593082
0.0   0.016   0.005  0.44996113
0.0   0.016   0.006  0.44082594
0.0   0.016   0.007  0.4311101
0.0   0.016   0.008  0.4216557
0.0   0.016   0.009  0.41011703
0.0   0.016   0.01  0.39804226
0.0   0.016   0.011  0.38610488
0.0   0.016   0.012  0.3746201
0.0   0.016   0.013  0.36336595
0.0   0.016   0.014  0.3518981
0.0   0.016   0.015  0.340665
0.0   0.016   0.016  0.33053845
0.0   0.016   0.017  0.32048824
0.0   0.016   0.018  0.31035715
0.0   0.016   0.019  0.30042318
0.001   0.016   -0.02  0.6598319
0.001   0.016   -0.019  0.6498512
0.001   0.016   -0.018  0.6400311
0.001   0.016   -0.017  0.63089705
0.001   0.016   -0.016  0.6221701
0.001   0.016   -0.015  0.6133129
0.001   0.016   -0.014  0.6046529
0.001   0.016   -0.013  0.59612644
0.001   0.016   -0.012  0.586858
0.001   0.016   -0.011  0.5765142
0.001   0.016   -0.01  0.566998
0.001   0.016   -0.009  0.55811185
0.001   0.016   -0.008  0.5495175
0.001   0.016   -0.007  0.54187435
0.001   0.016   -0.006  0.5345747
0.001   0.016   -0.005  0.52751863
0.001   0.016   -0.004  0.5205229
0.001   0.016   -0.003  0.51276594
0.001   0.016   -0.002  0.5048692
0.001   0.016   -0.001  0.49752158
0.001   0.016   0.0  0.4897886
0.001   0.016   0.001  0.48135835
0.001   0.016   0.002  0.47280282
0.001   0.016   0.003  0.46385145
