Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v2
strin_x    strain_y    strain_z    v2
0.012   0.0   0.007  0.33625582
0.012   0.0   0.008  0.3249257
0.012   0.0   0.009  0.3136782
0.012   0.0   0.01  0.30338174
0.012   0.0   0.011  0.29364523
0.012   0.0   0.012  0.28418776
0.012   0.0   0.013  0.27584568
0.012   0.0   0.014  0.26856738
0.012   0.0   0.015  0.26152062
0.012   0.0   0.016  0.25471887
0.012   0.0   0.017  0.24829893
0.012   0.0   0.018  0.24267322
0.012   0.0   0.019  0.2368604
0.012   0.0   0.02  0.23112908
0.012   0.0   0.021  0.22584179
0.012   0.0   0.022  0.22071254
0.012   0.0   0.023  0.21543965
0.012   0.0   0.024  0.21037722
0.012   0.0   0.025  0.20500976
0.012   0.0   0.026  0.19952069
0.012   0.0   0.027  0.1939201
0.012   0.0   0.028  0.18884191
0.012   0.0   0.029  0.18380798
0.012   0.0   0.03  0.17878272
0.012   0.0   0.031  0.1738902
0.012   0.0   0.032  0.16880524
0.012   0.0   0.033  0.16396311
0.012   0.0   0.034  0.15926546
0.012   0.0   0.035  0.15458906
0.012   0.0   0.036  0.14971563
0.012   0.0   0.037  0.14483933
0.012   0.0   0.038  0.14012659
0.012   0.0   0.039  0.13534275
0.012   0.0   0.04  0.13064364
0.012   0.0   0.041  0.1259839
0.012   0.0   0.042  0.12137292
0.012   0.0   0.043  0.11698167
0.012   0.0   0.044  0.11265895
0.012   0.0   0.045  0.108384304
0.012   0.0   0.046  0.1041296
0.012   0.0   0.047  0.0998058
0.012   0.0   0.048  0.09555432
0.012   0.0   0.049  0.09139356
0.013   0.0   0.0  0.4021942
0.013   0.0   0.001  0.3938521
0.013   0.0   0.002  0.38552022
0.013   0.0   0.003  0.37690043
0.013   0.0   0.004  0.3668154
0.013   0.0   0.005  0.35606486
0.013   0.0   0.006  0.34512228
0.013   0.0   0.007  0.33472508
0.013   0.0   0.008  0.32418668
0.013   0.0   0.009  0.31322002
0.013   0.0   0.01  0.3025249
0.013   0.0   0.011  0.29231143
0.013   0.0   0.012  0.282644
0.013   0.0   0.013  0.27366188
0.013   0.0   0.014  0.26587388
0.013   0.0   0.015  0.25864172
0.013   0.0   0.016  0.25220752
0.013   0.0   0.017  0.24598862
0.013   0.0   0.018  0.23977667
0.013   0.0   0.019  0.23419309
0.013   0.0   0.02  0.22887611
0.013   0.0   0.021  0.2235146
0.013   0.0   0.022  0.21853672
0.013   0.0   0.023  0.21380006
0.013   0.0   0.024  0.20883429
0.013   0.0   0.025  0.2036383
0.013   0.0   0.026  0.19826925
0.013   0.0   0.027  0.19271538
0.013   0.0   0.028  0.1872573
0.013   0.0   0.029  0.18224436
0.013   0.0   0.03  0.17731199
0.013   0.0   0.031  0.17235404
0.013   0.0   0.032  0.16767709
0.013   0.0   0.033  0.162944
0.013   0.0   0.034  0.15819919
0.013   0.0   0.035  0.1536284
0.013   0.0   0.036  0.14916202
0.013   0.0   0.037  0.14468922
0.013   0.0   0.038  0.13999285
0.013   0.0   0.039  0.135313
0.013   0.0   0.04  0.13069642
0.013   0.0   0.041  0.12603237
0.013   0.0   0.042  0.12141807
0.013   0.0   0.043  0.116891906
0.013   0.0   0.044  0.11255496
0.013   0.0   0.045  0.10825531
0.013   0.0   0.046  0.10388908
0.013   0.0   0.047  0.09962048
0.013   0.0   0.048  0.09539054
0.013   0.0   0.049  0.091255106
0.014   0.0   0.0  0.39875245
0.014   0.0   0.001  0.39111587
0.014   0.0   0.002  0.3838569
0.014   0.0   0.003  0.37585378
0.014   0.0   0.004  0.36555976
0.014   0.0   0.005  0.35459638
0.014   0.0   0.006  0.34366894
0.014   0.0   0.007  0.33352256
0.014   0.0   0.008  0.3234002
0.014   0.0   0.009  0.31290746
0.014   0.0   0.01  0.30226037
0.014   0.0   0.011  0.29207987
0.014   0.0   0.012  0.2822226
0.014   0.0   0.013  0.27230752
0.014   0.0   0.014  0.26368892
0.014   0.0   0.015  0.25613958
0.014   0.0   0.016  0.24938704
0.014   0.0   0.017  0.24328408
0.014   0.0   0.018  0.23745842
0.014   0.0   0.019  0.23173231
0.014   0.0   0.02  0.22630921
0.014   0.0   0.021  0.22134463
0.014   0.0   0.022  0.21628325
0.014   0.0   0.023  0.21172668
0.014   0.0   0.024  0.20704924
0.014   0.0   0.025  0.20211378
0.014   0.0   0.026  0.19722074
0.014   0.0   0.027  0.19204085
0.014   0.0   0.028  0.18660206
0.014   0.0   0.029  0.18132254
0.014   0.0   0.03  0.17616674
0.014   0.0   0.031  0.1712268
0.014   0.0   0.032  0.16642024
0.014   0.0   0.033  0.161733
0.014   0.0   0.034  0.15730667
0.014   0.0   0.035  0.1527501
0.014   0.0   0.036  0.14817336
0.014   0.0   0.037  0.14377826
0.014   0.0   0.038  0.13945016
0.014   0.0   0.039  0.13510096
0.014   0.0   0.04  0.13060728
0.014   0.0   0.041  0.12602553
0.014   0.0   0.042  0.12153836
0.014   0.0   0.043  0.11702167
0.014   0.0   0.044  0.11248922
0.014   0.0   0.045  0.10809669
0.014   0.0   0.046  0.10374063
0.014   0.0   0.047  0.099441946
0.014   0.0   0.048  0.09519662
0.014   0.0   0.049  0.09110246
0.015   0.0   0.0  0.39579833
0.015   0.0   0.001  0.38881207
0.015   0.0   0.002  0.3819452
0.015   0.0   0.003  0.37410516
0.015   0.0   0.004  0.36431384
0.015   0.0   0.005  0.35343194
0.015   0.0   0.006  0.34295917
0.015   0.0   0.007  0.33245113
0.015   0.0   0.008  0.32233712
0.015   0.0   0.009  0.31235108
0.015   0.0   0.01  0.3022554
0.015   0.0   0.011  0.291907
0.015   0.0   0.012  0.28199467
0.015   0.0   0.013  0.27202302
0.015   0.0   0.014  0.2624392
