Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v6
strin_x    strain_y    strain_z    v6
-0.068   -0.1   -0.004  0.65521526
-0.068   -0.1   0.0  0.6393093
-0.068   -0.1   0.004  0.62622976
-0.068   -0.1   0.008  0.61373806
-0.068   -0.1   0.012  0.6015793
-0.068   -0.1   0.016  0.5874809
-0.068   -0.1   0.02  0.57435286
-0.068   -0.1   0.024  0.5623895
-0.068   -0.1   0.028  0.5497985
-0.068   -0.1   0.032  0.54004896
-0.068   -0.1   0.036  0.5303426
-0.068   -0.1   0.04  0.52196443
-0.068   -0.1   0.044  0.512853
-0.068   -0.1   0.048  0.50400126
-0.068   -0.1   0.052  0.49745387
-0.068   -0.1   0.056  0.49242425
-0.068   -0.1   0.06  0.4870805
-0.068   -0.1   0.064  0.48082083
-0.068   -0.1   0.068  0.47356868
-0.068   -0.1   0.072  0.46201932
-0.068   -0.1   0.076  0.4503008
-0.068   -0.1   0.08  0.43864134
-0.068   -0.1   0.084  0.42851892
-0.068   -0.1   0.088  0.41983145
-0.068   -0.1   0.092  0.411557
-0.068   -0.1   0.096  0.40359372
-0.064   -0.1   -0.1  1.3353121
-0.064   -0.1   -0.096  1.3008056
-0.064   -0.1   -0.092  1.266081
-0.064   -0.1   -0.088  1.231988
-0.064   -0.1   -0.084  1.1993029
-0.064   -0.1   -0.08  1.1660213
-0.064   -0.1   -0.076  1.1333656
-0.064   -0.1   -0.072  1.0999142
-0.064   -0.1   -0.068  1.0663582
-0.064   -0.1   -0.064  1.0335025
-0.064   -0.1   -0.06  1.0024158
-0.064   -0.1   -0.056  0.975544
-0.064   -0.1   -0.052  0.9463469
-0.064   -0.1   -0.048  0.9165486
-0.064   -0.1   -0.044  0.8874582
-0.064   -0.1   -0.04  0.8603233
-0.064   -0.1   -0.036  0.8338262
-0.064   -0.1   -0.032  0.8091806
-0.064   -0.1   -0.028  0.7855263
-0.064   -0.1   -0.024  0.762532
-0.064   -0.1   -0.02  0.74026656
